Label	Id	FunctionName	obs_n	perm_mean_n	enrich(log2)	p_enrich	within_fdr_enrich	within_BHfdr_enrich	all_fdr_enrich	all_BHfdr_enrich	p_deplete	within_fdr_deplete	within_BHfdr_deplete	all_fdr_deplete	all_BHfdr_deplete	Genes
'0.1%'	hsa04726	['Serotonergic synapse']	0	2.15067000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.10740893	0.31287067	0.99985000	0.04774633	0.99997000	None
'0.1%'	hsa00770	['Pantothenate and CoA biosynthesis']	0	0.41699000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.64601354	0.81849775	0.99985000	0.38856306	0.99997000	None
'0.1%'	hsa00750	['Vitamin B6 metabolism']	0	0.04628000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.95444046	1.00000000	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa00590	['Arachidonic acid metabolism']	0	0.40362000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.66537335	0.82804226	0.99985000	0.39919388	0.99997000	None
'0.1%'	hsa00591	['Linoleic acid metabolism']	0	0.22241000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.79879201	0.92992705	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa00592	['alpha-Linolenic acid metabolism']	0	0.19136000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.82415176	0.95106940	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa00600	['Sphingolipid metabolism']	0	0.51906000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.59087409	0.76157891	0.99985000	0.35727909	0.99997000	None
'0.1%'	hsa00601	['Glycosphingolipid biosynthesis - lacto and neolacto series']	0	0.21948000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.80031200	0.92992705	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa00603	['Glycosphingolipid biosynthesis - globo and isoglobo series']	0	0.14911000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.85982140	0.95303842	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa00760	['Nicotinate and nicotinamide metabolism']	0	0.28214000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.75142249	0.89266687	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa00604	['Glycosphingolipid biosynthesis - ganglio series']	0	0.21260000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.80533195	0.94342504	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa00630	['Glyoxylate and dicarboxylate metabolism']	0	0.34099000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.70499295	0.85492282	0.99985000	0.41638554	0.99997000	None
'0.1%'	hsa00640	['Propanoate metabolism']	0	0.49192000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.60434396	0.77550028	0.99985000	0.36661528	0.99997000	None
'0.1%'	hsa00650	['Butanoate metabolism']	0	0.24558000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.78046220	0.91267120	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa00670	['One carbon pool by folate']	0	0.22095000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.79856201	0.92992705	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa00730	['Thiamine metabolism']	0	0.24391000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.77776222	0.91113092	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa00740	['Riboflavin metabolism']	0	0.04657000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.95399046	1.00000000	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa00061	['Fatty acid biosynthesis']	0	0.15441000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.85590144	0.95303842	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa04730	['Long-term depression']	0	1.91436000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.13050869	0.37489222	0.99985000	0.06733476	0.99997000	None
'0.1%'	hsa04740	['Olfactory transduction']	0	1.37134000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.23436766	0.51026605	0.99985000	0.15514812	0.99997000	None
'0.1%'	hsa04742	['Taste transduction']	0	1.04814000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.33615664	0.56910500	0.99985000	0.22970092	0.99997000	None
'0.05%'	hsa00515	['Mannose type O-glycan biosynthesis']	0	0.17797000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.83381166	0.90832005	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00514	['Other types of O-glycan biosynthesis']	0	0.60483000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.53374466	0.74650586	0.99980000	0.32860392	0.99997000	None
'0.05%'	hsa00513	['Various types of N-glycan biosynthesis']	0	0.34052000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.70780292	0.85925058	0.99980000	0.41689237	0.99997000	None
'0.05%'	hsa00512	['Mucin type O-glycan biosynthesis']	0	0.49123000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.59830402	0.78596981	0.99980000	0.36397129	0.99997000	None
'0.05%'	hsa00511	['Other glycan degradation']	0	0.05827000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.94307057	0.98073550	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00510	['N-Glycan biosynthesis']	0	0.35612000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.69621304	0.85397008	0.99980000	0.41300944	0.99997000	None
'0.05%'	hsa00500	['Starch and sucrose metabolism']	0	0.17860000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.83602164	0.91547981	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00480	['Glutathione metabolism']	0	0.09485000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.91012090	0.96884419	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00471	['D-Glutamine and D-glutamate metabolism']	0	0.02422000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.97588024	0.98954997	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00450	['Selenocompound metabolism']	0	0.09255000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.91118089	0.96884419	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00440	['Phosphonate and phosphinate metabolism']	0	0.01498000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.98508015	0.99151585	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00430	['Taurine and hypotaurine metabolism']	0	0.06586000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.93530065	0.97952167	0.99980000	0.41982046	0.99997000	None
'0.5%'	hsa04054	['Pattern recognition receptors']	0	1.52556000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.20859791	0.56866754	0.99997000	0.14496027	0.99997000	None
'0.05%'	hsa00400	['Phenylalanine, tyrosine and tryptophan biosynthesis']	0	0.01575000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.98436016	0.98954997	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00360	['Phenylalanine metabolism']	0	0.03844000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.96219038	0.98608003	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00350	['Tyrosine metabolism']	0	0.10553000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.89936101	0.95892259	0.99980000	0.41982046	0.99997000	None
'0.5%'	hsa04061	['Viral protein interaction with cytokine and cytokine receptor']	0	1.48073000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.21833782	0.57701254	0.99997000	0.14812319	0.99997000	None
'0.05%'	hsa00100	['Steroid biosynthesis']	0	0.05249000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.94861051	0.98073550	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00120	['Primary bile acid biosynthesis']	0	0.07920000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.92327077	0.97037011	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00130	['Ubiquinone and other terpenoid-quinone biosynthesis']	0	0.02255000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.97763022	0.98954997	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00140	['Steroid hormone biosynthesis']	0	0.11900000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.88704113	0.95431416	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00190	['Oxidative phosphorylation']	0	0.27316000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.76014240	0.88863086	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00199	['Cytochrome P450']	0	0.15638000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.85590144	0.93418982	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00520	['Amino sugar and nucleotide sugar metabolism']	0	0.21470000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.80410196	0.90681596	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00220	['Arginine biosynthesis']	0	0.07102000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.93118069	0.97431332	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00232	['Caffeine metabolism']	0	0.01143000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.98861011	0.99151585	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00240	['Pyrimidine metabolism']	0	0.29375000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.74035260	0.87984993	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00250	['Alanine, aspartate and glutamate metabolism']	0	0.15230000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.85792142	0.93705063	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00260	['Glycine, serine and threonine metabolism']	0	0.10326000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.90137099	0.95892259	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00270	['Cysteine and methionine metabolism']	0	0.17472000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.83901161	0.91872325	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00290	['Valine, leucine and isoleucine biosynthesis']	0	0.02494000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.97510025	0.98954997	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00230	['Purine metabolism']	0	1.06361000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.33779662	0.59907042	0.99980000	0.22970092	0.99997000	None
'0.05%'	hsa00524	['Neomycin, kanamycin and gentamicin biosynthesis']	0	0.02901000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.97175028	0.98954997	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00531	['Glycosaminoglycan degradation']	0	0.14620000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.86206138	0.94096323	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00532	['Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate']	0	0.21603000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.80264197	0.90681596	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00670	['One carbon pool by folate']	0	0.11426000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.89116109	0.95466805	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00730	['Thiamine metabolism']	0	0.12571000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.87968120	0.95030212	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00740	['Riboflavin metabolism']	0	0.02415000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.97606024	0.98954997	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00750	['Vitamin B6 metabolism']	0	0.02398000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.97622024	0.98954997	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00760	['Nicotinate and nicotinamide metabolism']	0	0.14527000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.86407136	0.94181500	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00770	['Pantothenate and CoA biosynthesis']	0	0.21907000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.79864201	0.90681596	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00650	['Butanoate metabolism']	0	0.12660000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.88014120	0.95030212	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00780	['Biotin metabolism']	0	0.03614000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.96405036	0.98608003	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00830	['Retinol metabolism']	0	0.12656000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.88095119	0.95060430	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00860	['Porphyrin and chlorophyll metabolism']	0	0.07500000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.92741073	0.97431332	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00900	['Terpenoid backbone biosynthesis']	0	0.07278000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.92933071	0.97431332	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00910	['Nitrogen metabolism']	0	0.06558000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.93635064	0.97952167	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00920	['Sulfur metabolism']	0	0.03921000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.96132039	0.98608003	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00980	['Metabolism of xenobiotics by cytochrome P450']	0	0.10920000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.89820102	0.95669835	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00785	['Lipoic acid metabolism']	0	0.00387000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.99614004	1.00000000	0.99980000	0.41982046	0.99997000	None
'0.1%'	hsa00240	['Pyrimidine metabolism']	0	0.56301000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.55784442	0.72706352	0.99985000	0.34176543	0.99997000	None
'0.05%'	hsa00640	['Propanoate metabolism']	0	0.25635000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.77075229	0.89779229	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00604	['Glycosphingolipid biosynthesis - ganglio series']	0	0.10976000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.89488105	0.95581922	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00533	['Glycosaminoglycan biosynthesis - keratan sulfate']	0	0.07560000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.92649074	0.97368363	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00534	['Glycosaminoglycan biosynthesis - heparan sulfate / heparin']	0	0.35245000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.69538305	0.85397008	0.99980000	0.41300944	0.99997000	None
'0.05%'	hsa00535	['Proteoglycans']	0	0.68097000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.48935511	0.73501773	0.99980000	0.31320365	0.99997000	None
'0.05%'	hsa00537	['Glycosylphosphatidylinositol (GPI)-anchored proteins']	0	0.58864000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.53796462	0.74650586	0.99980000	0.33074590	0.99997000	None
'0.05%'	hsa00562	['Inositol phosphate metabolism']	0	0.73494000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.47387526	0.72953306	0.99980000	0.29507113	0.99997000	None
'0.05%'	hsa00563	['Glycosylphosphatidylinositol (GPI)-anchor biosynthesis']	0	0.07607000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.92696073	0.97400428	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00630	['Glyoxylate and dicarboxylate metabolism']	0	0.17657000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.83645164	0.91872325	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00564	['Glycerophospholipid metabolism']	0	0.65462000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.51317487	0.74650586	0.99980000	0.31918149	0.99997000	None
'0.05%'	hsa00590	['Arachidonic acid metabolism']	0	0.20717000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.81271187	0.90681596	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00591	['Linoleic acid metabolism']	0	0.11470000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.89114109	0.95466805	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00592	['alpha-Linolenic acid metabolism']	0	0.09886000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.90561094	0.96555141	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00600	['Sphingolipid metabolism']	0	0.26641000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.76483235	0.89099153	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00601	['Glycosphingolipid biosynthesis - lacto and neolacto series']	0	0.11161000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.89359106	0.95581922	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00603	['Glycosphingolipid biosynthesis - globo and isoglobo series']	0	0.07653000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.92595074	0.97283316	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00565	['Ether lipid metabolism']	0	0.26241000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.76789232	0.89779229	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00983	['Drug metabolism - other enzymes']	0	0.27752000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.75347247	0.87984993	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00062	['Fatty acid elongation']	0	0.12568000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.88095119	0.95060430	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00052	['Galactose metabolism']	0	0.11200000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.89395106	0.95581922	0.99980000	0.41982046	0.99997000	None
'0.1%'	hsa05020	['Prion diseases']	0	0.49344000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.59773402	0.77119608	0.99985000	0.36396812	0.99997000	None
'0.1%'	hsa05014	['Amyotrophic lateral sclerosis (ALS)']	0	0.73942000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.46663533	0.64461828	0.99985000	0.29260028	0.99997000	None
'0.1%'	hsa04979	['Cholesterol metabolism']	0	0.53481000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.57829422	0.74705600	0.99985000	0.34897746	0.99997000	None
'0.1%'	hsa04978	['Mineral absorption']	0	0.41240000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.65816342	0.82318939	0.99985000	0.38856306	0.99997000	None
'0.1%'	hsa04977	['Vitamin digestion and absorption']	0	0.23243000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.79000210	0.92452056	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa04976	['Bile secretion']	0	1.01323000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.35608644	0.59548676	0.99985000	0.23842987	0.99997000	None
'0.1%'	hsa04975	['Fat digestion and absorption']	0	0.23089000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.79365206	0.92879704	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa04974	['Protein digestion and absorption']	0	1.27153000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.27137729	0.56639578	0.99985000	0.19798544	0.99997000	None
'0.1%'	hsa04973	['Carbohydrate digestion and absorption']	0	0.66039000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.50724493	0.67486243	0.99985000	0.31670641	0.99997000	None
'0.1%'	hsa04971	['Gastric acid secretion']	0	1.35293000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.24862751	0.53782524	0.99985000	0.18734645	0.99997000	None
'0.1%'	hsa04970	['Salivary secretion']	0	1.72179000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.16080839	0.43485455	0.99985000	0.10175689	0.99997000	None
'0.1%'	hsa04966	['Collecting duct acid secretion']	0	0.14806000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.86208138	0.95442985	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa04964	['Proximal tubule bicarbonate reclamation']	0	0.15369000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.85457145	0.95303842	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa04962	['Vasopressin-regulated water reabsorption']	0	0.48102000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.61108389	0.77550028	0.99985000	0.36925583	0.99997000	None
'0.1%'	hsa04961	['Endocrine and other factor-regulated calcium reabsorption']	0	1.10112000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.32151678	0.56639578	0.99985000	0.22675887	0.99997000	None
'0.1%'	hsa04960	['Aldosterone-regulated sodium reabsorption']	0	0.65460000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.50541495	0.67486243	0.99985000	0.31556864	0.99997000	None
'0.1%'	hsa04950	['Maturity onset diabetes of the young']	0	0.09330000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.90996090	0.99225469	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa04744	['Phototransduction']	0	0.14429000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.86458135	0.95545346	0.99985000	0.41982046	0.99997000	None
