Label	Id	FunctionName	obs_n	perm_mean_n	enrich(log2)	p_enrich	fdr_enrich	BHfdr_enrich	p_deplete	fdr_deplete	BHfdr_deplete	Genes
0.1%	hsa00500	['Starch and sucrose metabolism']	0	0.34477000		1.00000000	0.42327182	1.00000000	0.70622294	0.41701552	0.99997000	None
0.1%	hsa00510	['N-Glycan biosynthesis']	0	0.69188000		1.00000000	0.42327182	1.00000000	0.49260507	0.31315925	0.99997000	None
0.1%	hsa00511	['Other glycan degradation']	0	0.11506000		1.00000000	0.42327182	1.00000000	0.89038110	0.42134190	0.99997000	None
0.1%	hsa00512	['Mucin type O-glycan biosynthesis']	0	0.92474000		1.00000000	0.42327182	1.00000000	0.36772632	0.24165725	0.99997000	None
0.1%	hsa00513	['Various types of N-glycan biosynthesis']	0	0.66002000		1.00000000	0.42327182	1.00000000	0.50911491	0.32049704	0.99997000	None
0.1%	hsa00514	['Other types of O-glycan biosynthesis']	0	1.14814000		1.00000000	0.42327182	1.00000000	0.29185708	0.20501440	0.99997000	None
0.1%	hsa05340	['Primary immunodeficiency']	0	0.15689000		1.00000000	0.42327182	1.00000000	0.85372146	0.42134190	0.99997000	None
0.1%	hsa00515	['Mannose type O-glycan biosynthesis']	0	0.34107000		1.00000000	0.42327182	1.00000000	0.69923301	0.41543991	0.99997000	None
0.1%	hsa00520	['Amino sugar and nucleotide sugar metabolism']	0	0.41562000		1.00000000	0.42327182	1.00000000	0.65145349	0.38864290	0.99997000	None
0.1%	hsa00532	['Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate']	0	0.42020000		1.00000000	0.42327182	1.00000000	0.64721353	0.38864290	0.99997000	None
0.1%	hsa00533	['Glycosaminoglycan biosynthesis - keratan sulfate']	0	0.14732000		1.00000000	0.42327182	1.00000000	0.86023140	0.42134190	0.99997000	None
0.1%	hsa05321	['Inflammatory bowel disease (IBD)']	0	0.39637000		1.00000000	0.42327182	1.00000000	0.67161328	0.39924970	0.99997000	None
0.1%	hsa00534	['Glycosaminoglycan biosynthesis - heparan sulfate / heparin']	0	0.67296000		1.00000000	0.42327182	1.00000000	0.49158508	0.31238932	0.99997000	None
0.05%	hsa00020	['Citrate cycle (TCA cycle)']	0	0.09600000		1.00000000	0.42327182	1.00000000	0.90812092	0.42134190	0.99997000	None
0.1%	hsa05310	['Asthma']	0	0.07635000		1.00000000	0.42327182	1.00000000	0.92679073	0.42134190	0.99997000	None
0.1%	hsa00537	['Glycosylphosphatidylinositol (GPI)-anchored proteins']	0	1.09901000		1.00000000	0.42327182	1.00000000	0.29710703	0.20536279	0.99997000	None
0.1%	hsa00563	['Glycosylphosphatidylinositol (GPI)-anchor biosynthesis']	0	0.14753000		1.00000000	0.42327182	1.00000000	0.86217138	0.42134190	0.99997000	None
0.1%	hsa00565	['Ether lipid metabolism']	0	0.51138000		1.00000000	0.42327182	1.00000000	0.59447406	0.36177582	0.99997000	None
0.1%	hsa00590	['Arachidonic acid metabolism']	0	0.40275000		1.00000000	0.42327182	1.00000000	0.66517335	0.39802253	0.99997000	None
0.1%	hsa00591	['Linoleic acid metabolism']	0	0.22420000		1.00000000	0.42327182	1.00000000	0.79729203	0.42134190	0.99997000	None
0.1%	hsa00592	['alpha-Linolenic acid metabolism']	0	0.19450000		1.00000000	0.42327182	1.00000000	0.82108179	0.42134190	0.99997000	None
0.1%	hsa05222	['Small cell lung cancer']	0	1.43506000		1.00000000	0.42327182	1.00000000	0.22846772	0.15164824	0.99997000	None
0.1%	hsa05221	['Acute myeloid leukemia']	0	0.75717000		1.00000000	0.42327182	1.00000000	0.46339537	0.29229873	0.99997000	None
0.1%	hsa05220	['Chronic myeloid leukemia']	0	0.87742000		1.00000000	0.42327182	1.00000000	0.41003590	0.26460892	0.99997000	None
0.1%	hsa00600	['Sphingolipid metabolism']	0	0.51766000		1.00000000	0.42327182	1.00000000	0.59111409	0.35808096	0.99997000	None
0.1%	hsa00601	['Glycosphingolipid biosynthesis - lacto and neolacto series']	0	0.21913000		1.00000000	0.42327182	1.00000000	0.80120199	0.42134190	0.99997000	None
0.1%	hsa00603	['Glycosphingolipid biosynthesis - globo and isoglobo series']	0	0.14879000		1.00000000	0.42327182	1.00000000	0.85969140	0.42134190	0.99997000	None
0.1%	hsa05216	['Thyroid cancer']	0	0.37365000		1.00000000	0.42327182	1.00000000	0.68565314	0.40549805	0.99997000	None
0.1%	hsa00535	['Proteoglycans']	0	1.27691000		1.00000000	0.42327182	1.00000000	0.24707753	0.18064384	0.99997000	None
0.05%	hsa00030	['Pentose phosphate pathway']	0	0.07482000		1.00000000	0.42327182	1.00000000	0.92746073	0.42134190	0.99997000	None
0.05%	hsa00040	['Pentose and glucuronate interconversions']	0	0.06288000		1.00000000	0.42327182	1.00000000	0.93861061	0.42134190	0.99997000	None
0.05%	hsa00051	['Fructose and mannose metabolism']	0	0.15893000		1.00000000	0.42327182	1.00000000	0.85071149	0.42134190	0.99997000	None
0.05%	hsa00500	['Starch and sucrose metabolism']	0	0.17723000		1.00000000	0.42327182	1.00000000	0.83725163	0.42134190	0.99997000	None
0.05%	hsa00480	['Glutathione metabolism']	0	0.09620000		1.00000000	0.42327182	1.00000000	0.90864091	0.42134190	0.99997000	None
0.05%	hsa00450	['Selenocompound metabolism']	0	0.09031000		1.00000000	0.42327182	1.00000000	0.91296087	0.42134190	0.99997000	None
0.05%	hsa00430	['Taurine and hypotaurine metabolism']	0	0.06301000		1.00000000	0.42327182	1.00000000	0.93822062	0.42134190	0.99997000	None
0.1%	hsa00230	['Purine metabolism']	0	2.05488000		1.00000000	0.42327182	1.00000000	0.12105879	0.06031178	0.99997000	None
0.1%	hsa00240	['Pyrimidine metabolism']	0	0.56700000		1.00000000	0.42327182	1.00000000	0.55623444	0.34029278	0.99997000	None
0.05%	hsa00360	['Phenylalanine metabolism']	0	0.03812000		1.00000000	0.42327182	1.00000000	0.96249038	0.42134190	0.99997000	None
0.05%	hsa00350	['Tyrosine metabolism']	0	0.10545000		1.00000000	0.42327182	1.00000000	0.89936101	0.42134190	0.99997000	None
0.1%	hsa00250	['Alanine, aspartate and glutamate metabolism']	0	0.29045000		1.00000000	0.42327182	1.00000000	0.74617254	0.42134190	0.99997000	None
0.1%	hsa00260	['Glycine, serine and threonine metabolism']	0	0.19607000		1.00000000	0.42327182	1.00000000	0.82048180	0.42134190	0.99997000	None
0.1%	hsa00270	['Cysteine and methionine metabolism']	0	0.33374000		1.00000000	0.42327182	1.00000000	0.71325287	0.41701552	0.99997000	None
0.1%	hsa00430	['Taurine and hypotaurine metabolism']	0	0.12360000		1.00000000	0.42327182	1.00000000	0.88112119	0.42134190	0.99997000	None
0.05%	hsa00270	['Cysteine and methionine metabolism']	0	0.17163000		1.00000000	0.42327182	1.00000000	0.84141159	0.42134190	0.99997000	None
0.05%	hsa00260	['Glycine, serine and threonine metabolism']	0	0.10081000		1.00000000	0.42327182	1.00000000	0.90345097	0.42134190	0.99997000	None
0.05%	hsa00250	['Alanine, aspartate and glutamate metabolism']	0	0.14968000		1.00000000	0.42327182	1.00000000	0.86050139	0.42134190	0.99997000	None
0.05%	hsa00240	['Pyrimidine metabolism']	0	0.29353000		1.00000000	0.42327182	1.00000000	0.74163258	0.42134190	0.99997000	None
0.05%	hsa00230	['Purine metabolism']	0	1.06343000		1.00000000	0.42327182	1.00000000	0.33767662	0.22964670	0.99997000	None
0.05%	hsa00220	['Arginine biosynthesis']	0	0.07060000		1.00000000	0.42327182	1.00000000	0.93130069	0.42134190	0.99997000	None
0.05%	hsa00199	['Cytochrome P450']	0	0.15500000		1.00000000	0.42327182	1.00000000	0.85702143	0.42134190	0.99997000	None
0.05%	hsa00190	['Oxidative phosphorylation']	0	0.27783000		1.00000000	0.42327182	1.00000000	0.75682243	0.42134190	0.99997000	None
0.05%	hsa00140	['Steroid hormone biosynthesis']	0	0.12009000		1.00000000	0.42327182	1.00000000	0.88652113	0.42134190	0.99997000	None
0.05%	hsa00130	['Ubiquinone and other terpenoid-quinone biosynthesis']	0	0.02209000		1.00000000	0.42327182	1.00000000	0.97811022	0.42134190	0.99997000	None
0.05%	hsa00120	['Primary bile acid biosynthesis']	0	0.08069000		1.00000000	0.42327182	1.00000000	0.92203078	0.42134190	0.99997000	None
0.05%	hsa00100	['Steroid biosynthesis']	0	0.05323000		1.00000000	0.42327182	1.00000000	0.94793052	0.42134190	0.99997000	None
0.1%	hsa00450	['Selenocompound metabolism']	0	0.17495000		1.00000000	0.42327182	1.00000000	0.83856161	0.42134190	0.99997000	None
0.05%	hsa00062	['Fatty acid elongation']	0	0.12820000		1.00000000	0.42327182	1.00000000	0.87881121	0.42134190	0.99997000	None
0.05%	hsa00061	['Fatty acid biosynthesis']	0	0.07818000		1.00000000	0.42327182	1.00000000	0.92442076	0.42134190	0.99997000	None
0.1%	hsa00480	['Glutathione metabolism']	0	0.18626000		1.00000000	0.42327182	1.00000000	0.83031170	0.42134190	0.99997000	None
0.05%	hsa00052	['Galactose metabolism']	0	0.11214000		1.00000000	0.42327182	1.00000000	0.89416106	0.42134190	0.99997000	None
0.05%	hsa03018	['RNA degradation']	0	0.29036000		1.00000000	0.42327182	1.00000000	0.74648254	0.42134190	0.99997000	None
0.05%	hsa05418	['Fluid shear stress and atherosclerosis']	0	0.56868000		1.00000000	0.42327182	1.00000000	0.56328437	0.34285844	0.99997000	None
