chr	start	end	gene
8	96374882	96417246	POP1
8	96453492	96562855	NIPAL2
8	96696639	96697823	KCNS2
8	96722721	97091206	STK3
8	97219256	97226938	OSR2
8	97287944	98153540	VPS13B
8	98153956	98169502	COX6C
8	98228482	98363678	RGS22
8	98407358	98419879	FBXO43
8	98424626	98428010	POLR2K
8	98432032	98518424	SPAG1
8	98533548	98586625	RNF19A
8	98801159	98841457	ANKRD46
8	98854591	98931220	SNX31
8	99775793	99957502	GRHL2
8	99977423	100424324	NCALD
8	100510075	100548426	RRM2B
8	100564158	100639564	UBR5
8	100872257	100881569	ODF1
8	100969356	100976921	KLF10
8	101149693	101188118	AZIN1
8	101348384	101400647	ATP6V1C1
8	101468386	101562340	BAALC
8	101631459	101665801	FZD6
8	101705063	101716554	CTHRC1
8	101732171	101749037	SLC25A32
8	101748988	101777491	DCAF13
8	102665132	102682325	DCSTAMP
8	102705006	102795783	DPYS
8	102824542	102923785	LRP12
8	103655482	104141527	ZFPM2
8	104649666	105137075	OXR1
8	105143342	105154086	ABRA
8	105643905	105894257	ANGPT1
8	106299839	106485750	RSPO2
8	106605703	106653164	EIF3E
8	106855319	106902280	EMC2
8	107197492	107201571	TMEM74
8	107506303	107538482	TRHR
8	107665705	107756135	NUDCD1
8	107756337	107768395	ENY2
8	107789225	107964497	PKHD1L1
8	107974582	108001110	EBAG9
8	108007788	108082798	SYBU
8	108410247	108417970	KCNV1
8	110694677	111931353	CSMD3
8	113947754	114208523	TRPS1
8	115201419	115311733	EIF3H
8	115322410	115330575	UTP23
8	115401683	115430635	RAD21
8	115497351	115503142	AARD
8	115697646	115735437	SLC30A8
8	116096699	116116215	MED30
8	116377384	116692881	EXT1
8	116961743	117208506	SAMD12
8	117512195	117540821	TNFRSF11B
8	117656082	117705541	COLEC10
8	118012138	118020266	NOV
8	118156435	118237534	ENPP2
8	118329261	118433389	TAF2
8	118435457	118456458	DSCC1
8	118474538	118659335	DEPTOR
8	118733674	118981306	COL14A1
8	119005186	119052535	MRPL13
8	119052554	119135340	MTBP
8	119147450	119429661	SNTB1
8	120262248	120290673	HAS2
8	121447171	121638219	ZHX2
8	121677293	121707406	DERL1
8	121737906	121817953	TBC1D31
8	121851069	121878401	FAM83A
8	121889450	121912833	C8orf76
8	121919850	121946308	ZHX1
8	121990488	122067532	ATAD2
8	122088488	122114729	WDYHV1
8	122176523	122217142	FBXO32
8	122322802	122329367	KLHL38
8	122357466	122414246	ANXA13
8	122444953	122492336	FAM91A1
8	122628716	122793678	FER1L6
8	122987909	123045664	TMEM65
8	123121287	123123309	TRMT12
8	123145222	123159102	RNF139
8	123212743	123223635	NDUFB9
8	123224445	123401187	MTSS1
8	123649741	123655818	ZNF572
8	123675760	123699757	SQLE
8	123701745	123769264	KIAA0196
8	123769286	124048814	NSMCE2
8	124111816	124121162	TRIB1
8	125231559	125237583	FAM84B
8	126417531	126422896	MYC
8	128411889	128441243	GSDMC
8	128501606	128602527	FAM49B
8	128716490	129070857	ASAP1
8	129457603	129720012	ADCY8
8	130585826	130696522	EFR3A
8	130812119	131170674	KCNQ3
8	131259088	131361730	LRRC6
8	131397534	131447787	TMEM71
8	131586026	131833207	TG
8	131730856	131754490	SLA
8	131887524	131926256	WISP1
8	131936400	132001310	NDRG1
8	132163715	132181449	ST3GAL1
8	133211720	133401422	ZFAT
8	134177086	134384405	KHDRBS3
8	136854550	137223606	FAM135B
8	137315508	137640756	COL22A1
8	138367306	138459145	KCNK9
8	138487033	139220058	TRAPPC9
8	139274677	139278425	CHRAC1
8	139294349	139349741	AGO2
8	139425067	139769753	PTK2
8	139910946	139970657	DENND3
8	139983961	140029671	SLC45A4
8	140129706	140131217	GPR20
8	140201465	140210769	PTP4A3
8	141060110	141146553	TSNARE1
8	141258241	141343663	ADGRB1
8	141414165	141415860	ARC
8	141483990	141486300	PSCA
8	141504056	141508130	LY6K
8	141531214	141540966	THEM6
8	141544971	141546437	SLURP1
8	141554518	141556853	LYPD2
8	141568167	141574298	LYNX1
8	141590206	141591914	LY6D
8	141638134	141650226	GML
8	141678877	141685063	CYP11B1
8	141714575	141718980	CYP11B2
8	141920872	141924903	LY6E
8	142055417	142058139	LY6H
8	142105430	142107662	GPIHBP1
8	142141392	142141988	ZFP41
8	142159696	142169465	GLI4
8	142183934	142190517	ZNF696
8	142201982	142223416	TOP1MT
8	142268465	142281018	RHPN1
8	142333948	142440207	ZC3H3
8	142419928	142725102	SCRIB
8	142458396	142463138	GSDMD
8	142475174	142479016	NAPRT
8	142480399	142490480	EEF1D
8	142504354	142510065	PYCRL
8	142513079	142518022	TSTA3
8	142552896	142554701	ZNF623
8	142588538	142599358	ZNF707
8	142620298	142626524	MAPK15
8	142631700	142635678	FAM83H
8	142726118	142739146	PUF60
8	142744445	142749774	NRBP2
8	142766247	142775102	EPPK1
8	142819414	142854032	PLEC
8	142887414	142889621	GRINA
8	142909251	142940441	SPATC1
8	142945449	142953908	OPLAH
8	142973319	142975344	EXOSC4
8	142977498	142981144	GPAA1
8	142989928	142992395	CYC1
8	142993476	142998138	SHARPIN
8	142998787	143001988	MAF1
8	143002127	143011127	WDR97
8	143036464	143039398	HGH1
8	143160560	143171958	BOP1
8	143165087	143166381	SCX
8	143215554	143225924	DGAT1
8	143232984	143235310	SCRT1
8	143253244	143254231	TMEM249
8	143255817	143258979	FBXL6
8	143259967	143262054	SLC52A2
8	143274983	143295482	ADCK5
8	143314788	143319795	SLC39A4
8	143327790	143332791	VPS28
8	143333375	143349755	TONSL
8	143354857	143369922	CYHR1
8	143372453	143379004	KIFC2
8	143379290	143381396	FOXH1
8	143410883	143413958	GPT
8	143415875	143417993	MFSD3
8	143425919	143433092	LRRC14
8	143430314	143435380	LRRC24
8	143434592	143437428	C8orf82
8	143438757	143516437	ARHGAP39
8	143687896	143770000	ZNF34
8	143706012	143708388	RPL8
8	143719138	143724696	ZNF517
8	143744865	143760262	ZNF7
8	143767185	143770078	COMMD5
8	143806951	143827224	ZNF250
8	143856979	143882504	ZNF16
8	143951364	143953294	C8orf33
9	259145	451189	DOCK8
9	837664	972260	DMRT1
9	980134	994878	DMRT3
9	1054132	1061932	DMRT2
9	2631960	2665929	VLDLR
9	2730033	2742004	KCNV2
9	2817862	2857632	PUM3
9	3464284	3481557	AL365202.1
9	3841321	4331873	GLIS3
9	4552967	4649978	SLC1A1
9	4663231	4728631	SPATA6L
9	4724263	4727199	PLPP6
9	4741590	4769553	CDC37L1
9	4773995	4803680	AK3
9	4856267	4926715	RCL1
9	5054820	5209638	JAK2
9	5244859	5266719	INSL6
9	5312480	5316612	INSL4
9	5412405	5412755	RLN1
9	5433277	5493417	PLGRKT
9	5505992	5526090	CD274
9	5581240	5631353	PDCD1LG2
9	5719250	5846824	RIC1
9	5857135	5905633	ERMP1
9	5960483	5979429	MLANA
9	5991810	6075795	KIAA2026
9	6080404	6083721	RANBP6
9	6285418	6325832	IL33
9	6399832	6401453	TPD52L3
9	6488741	6584038	UHRF2
9	6609968	6720175	GLDC
9	6836292	7247275	KDM4C
9	8387939	8826514	PTPRD
9	12924022	12942964	TYRP1
9	13007892	13057275	LURAP1L
9	13337430	13484477	MPDZ
9	14325041	14559178	NFIB
9	14870648	14941524	ZDHHC21
9	14967827	14970830	CER1
9	14982787	15160813	FREM1
9	15417751	15554082	TTC39B
9	15674619	15718772	SNAPC3
9	15717006	15767195	PSIP1
9	15808803	16235188	CCDC171
9	16470630	16519695	C9orf92
9	16676442	17140175	BNC2
9	17411122	17765980	CNTLN
9	17841592	18059966	SH3GL2
9	18754668	19195706	ADAMTSL1
9	19215268	19324643	SAXO1
9	19341947	19343533	RRAGA
9	19348050	19397615	HAUS6
9	19408641	19420491	PLIN2
9	19581981	19666753	DENND4C
9	19668700	19672812	RPS6
9	19703135	19744972	ACER2
9	19801428	20082490	SLC24A2
9	20654872	20927433	MLLT3
9	20965745	21307769	FOCAD
9	21318528	21343788	HACD4
9	21389906	21390469	IFNB1
9	21454418	21455962	IFNW1
9	21481250	21481819	IFNA21
9	21504069	21504638	IFNA4
9	21521096	21576985	IFNA14
9	21641612	21642181	IFNA5
9	21666630	21670325	KLHL9
9	21685418	21685987	IFNA6
9	21720494	21721060	IFNA2
9	21744866	21745904	IFNA8
9	21776178	21776793	IFNA13
9	21816786	21817412	IFNE
9	22117125	22180411	MTAP
9	22284030	22291117	CDKN2A
9	22322922	22326424	CDKN2B
9	22763838	22769468	DMRTA1
9	22814154	22814228	MTRNR2L12
9	24036234	24167201	ELAVL2
9	24899993	24902386	IZUMO3
9	26055289	26055927	TUSC1
9	27224515	27275464	CAAP1
9	27286977	27330988	PLAA
9	27339865	27447767	IFT74
9	27377087	27389689	LRRC19
9	27494483	27619724	TEK
9	27675831	27688305	EQTN
9	27720503	27925256	MOB3B
9	27919802	27921988	IFNK
9	27939766	27966668	C9orf72
9	28322421	28324241	LINGO2
9	32764920	32834474	ACO1
9	32840623	32907142	DDX58
9	32921333	32933622	TOPORS
9	32934522	32954211	NDUFB6
9	32948055	32948642	GVQW1
9	33170417	33176158	TMEM215
9	33361334	33391235	APTX
9	33415373	33429240	DNAJA1
9	33436827	33466524	SMU1
9	33505086	33561857	B4GALT1
9	33619512	33647835	SPINK4
9	33656353	33665489	BAG1
9	33666388	33683324	CHMP5
9	33691718	33773780	NFX1
9	33842770	33849155	AQP3
9	33862885	33875483	NOL6
9	33881233	33881808	CDC42
9	33925700	33973978	ANKRD18B
9	34017854	34018572	TRBV20OR9-2
9	34039045	34039511	TRBV23OR9-2
9	34063177	34063637	TRBV25-1
9	34327310	34459185	UBAP2
9	34496789	34537017	DCAF12
9	34589384	34664936	UBAP1
9	34664798	34741927	KIF24
9	34742233	34756729	NUDT2
9	34781924	34789671	KIAA1161
9	34791728	34810626	C9orf24
9	34814455	34868458	FAM219A
9	34869009	34932649	DNAI1
9	34932708	34934705	ENHO
9	34968906	34980225	CNTFR
9	35022811	35024429	RPP25L
9	35025868	35032819	DCTN3
9	35033778	35039959	ARID3C
9	35048203	35051281	SIGMAR1
9	35059817	35063763	GALT
9	35067124	35075071	IL11RA
9	35075082	35075877	CCL27
9	35102431	35104145	CCL19
9	35121872	35123017	CCL21
9	35225070	35404831	PHF24
9	35413126	35420934	DNAJB5
9	35464893	35468659	C9orf131
9	35478770	35495678	VCP
9	35496770	35502948	FANCG
9	35511852	35519690	PIGO
9	35522682	35526203	STOML2
9	35527208	35538986	FAM214B
9	35585715	35828784	UNC13B
9	35974820	35990653	RUSC2
9	35990591	35992655	FAM166B
9	36038055	36042811	TESK1
9	36042750	36051864	CD72
9	36083451	36085098	SIT1
9	36092393	36095292	CCDC107
9	36095542	36099343	ARHGEF39
9	36107989	36115234	CA9
9	36116776	36124127	TPM2
9	36132077	36160051	TLN1
9	36167071	36171839	CREB3
9	36171731	36184067	GBA2
9	36184045	36192752	RGP1
9	36187837	36189125	MSMP
9	36228454	36245391	NPR2
9	36243446	36247912	SPAG8
9	36248610	36250694	HINT2
9	36309024	36309962	OR13J1
9	36345806	36346172	HRCT1
9	36418434	36419393	OR2S2
9	36509390	36597072	RECK
9	36622567	36638713	GLIPR2
9	36645627	36647519	CCIN
9	36667620	36689325	CLTA
9	36694480	36755080	GNE
9	36815003	36877352	RNF38
9	37056417	37162196	MELK
9	37320451	37523258	PAX5
9	37609921	37849981	ZCCHC7
9	37921091	37929523	GRHPR
9	37936516	37964407	ZBTB5
9	37986436	38003444	POLR1E
9	38010367	38075831	FBXO10
9	38088107	38092311	TOMM5
9	38152696	38252925	FRMPD1
9	38259703	38283995	TRMT10B
9	38286046	38291193	EXOSC3
9	38306613	38375998	DCAF10
9	38396058	38396951	SLC25A51
9	38428359	38577078	SHB
9	38895963	38901925	ALDH1B1
9	38912220	38927659	IGFBPL1
9	39074726	39123707	ANKRD18A
9	39275098	39516477	CNTNAP3
9	66901298	67078567	PGM5
9	67084091	67088390	TMEM252
9	67254164	67560602	PIP5K1B
9	67564678	67565733	PRKACG
9	67756389	67805773	TJP2
9	67880921	67943728	FAM189A2
9	67974560	68214368	APBA1
9	68251506	68302514	PTAR1
9	68361689	68447328	C9orf135
9	68584984	68760637	MAMDC2
9	68797197	68894937	SMC5
9	68928689	68954155	KLF9
9	69078956	69395724	TRPM3
9	70230815	70321241	TMEM2
9	70415500	70464282	ABHD17B
9	70464557	70526528	C9orf85
9	70603852	70613694	C9orf57
9	70703160	70805486	GDA
9	71207758	71394139	TMC1
9	71454098	71506465	ALDH1A1
9	71707190	71725774	ANXA1
9	73072036	73262880	RORB
9	73299798	73466931	TRPM6
9	73530344	73534941	C9orf40
9	73570163	73614927	CARNMT1
9	73648830	73675984	NMRK1
9	73676236	73735027	OSTF1
9	74489307	74959346	PCSK5
9	74982104	74989106	RFK
9	75057757	75107987	GCNT1
9	75212280	75506411	PRUNE2
9	75618127	75619425	FOXB2
9	75784018	76026113	VPS13A
9	76031708	76262792	GNA14
9	76341284	76652516	GNAQ
9	76876454	76907668	CEP78
9	76934030	76966697	PSAT1
9	78230490	78387519	TLE4
9	80222605	80328464	TLE1
9	80644340	80650815	SPATA31D1
9	81626253	81706289	RASEF
9	81899395	82191271	FRMD3
9	82277339	82297970	IDNK
9	82313670	82361698	UBQLN1
9	82392638	82476814	GKAP1
9	82495636	82577129	KIF27
9	82601176	82619146	C9orf64
9	82643655	82667674	RMI1
9	82940932	83010538	SLC28A3
9	83349313	83704062	NTRK2
9	84211941	84408492	AGTPBP1
9	84593452	84675730	NAA35
9	84679589	84753543	GOLM1
9	84872861	84881309	C9orf153
9	85087338	85105761	ISCA1
9	85111025	85176682	ZCCHC6
9	85769943	85771896	GAS1
9	86327411	86547653	DAPK1
9	86565325	86570726	CTSL
9	86691298	86697843	SPATA31E1
9	86827893	86835422	CDK20
9	87047536	87048117	C7orf50
9	87156600	87248388	SPIN1
9	87305556	87314661	NXNL2
9	87759820	87760850	C9orf47
9	87770341	87771477	S1PR3
9	87774905	87950111	SHC3
9	88079307	88084737	CKS2
9	88086544	88127670	SECISBP2
9	88146121	88227398	SEMA4D
9	88379792	88381328	GADD45G
9	89421078	89454029	DIRAS2
9	89626775	89680794	SYK
9	90002259	90158755	AUH
9	90205267	90221009	NFIL3
9	90496093	90685454	ROR2
9	90824839	90922239	SPTLC1
9	91018927	91103070	IARS
9	91106675	91134646	NOL8
9	91135051	91426047	CENPP
9	91194839	91215701	OGN
9	91225279	91235565	OMD
9	91267460	91294510	ASPN
9	91307258	91348288	ECM2
9	91428983	91483471	IPPK
9	91526116	91582194	BICD2
9	91665674	91697979	ZNF484
9	91794831	91853756	FGD3
9	91875687	91903154	SUSD3
9	91916243	91933262	CARD19
9	91941647	91954466	NINJ1
9	92143149	92161171	C9orf129
9	92270825	92276762	FAM120AOS
9	92275068	92387745	FAM120A
9	92400263	92498345	PHF2
9	92770520	92772322	BARX1
9	92851071	92931152	PTPDC1
9	93083793	93106941	ZNF169
9	93249096	93280887	MFSD14B
9	93326243	93361549	FBP2
9	93370879	93407942	FBP1
9	93536648	93868336	C9orf3
9	93882748	94100256	FANCC
9	95007155	95080063	HSD17B3
9	95098619	95161995	SLC35D2
9	95164235	95196637	ZNF367
9	95229490	95272519	HABP4
9	95280974	95401733	CDC14B
9	95424653	95438699	AAED1
9	95536682	95556679	ZNF510
9	95595586	95631672	ZNF782
9	95727015	95751415	MFSD14C
9	95803350	95812986	CTSV
9	96085232	96155625	CCDC180
9	96190228	96275420	TDRD7
9	96281581	96385685	TMOD1
9	96384024	96419789	TSTD2
9	96419735	96458150	NCBP1
9	96461417	96486900	XPA
9	96640124	96641852	FOXE1
9	96691569	96709744	TRMO
9	96713953	96735252	HEMGN
9	96772985	96805571	ANP32B
9	96843895	96871758	NANS
9	96872777	96908665	TRIM14
9	96913638	96983359	CORO2A
9	96989781	97046947	TBC1D2
9	97082369	97505551	GABBR2
9	97530363	97589190	ANKS6
9	97605348	97648490	GALNT12
9	97744586	97874640	COL15A1
9	97909849	97958840	TGFBR1
9	98020392	98026270	ALG2
9	98026584	98034898	SEC61B
9	98630154	98668696	NR4A3
9	98712689	98776863	STX17
9	98785781	98907009	ERP44
9	98907190	99110072	INVS
9	99110994	99162930	TEX10
9	99256979	99266039	MSANTD3
9	99290225	99397537	TMEFF1
9	99397958	99407779	MURC
9	100003888	100150155	PLPPR1
9	100197708	100206785	BAAT
9	100224856	100234393	MRPL50
9	100234622	100245422	ZNF189
9	100256367	100271607	ALDOB
9	100311032	100312802	TMEM246
9	100366756	100396044	RNF20
9	100403162	100575100	GRIN3A
9	101855765	101866088	CYLC2
9	102948312	102993658	SMC2
9	103358255	103359347	OR13F1
9	103390196	103391239	OR13C3
9	103423608	103424570	OR13C8
9	103452855	103453811	OR13C5
9	103459075	103460031	OR13C2
9	103550103	103551206	OR13D1
9	103603798	103616202	NIPSNAP3A
9	103620284	103630122	NIPSNAP3B
9	103637132	103785488	ABCA1
9	104131592	104279583	SLC44A1
9	104337758	104437695	FSD1L
9	104463540	104518707	FKTN
9	104546287	104546675	TAL2
9	104578486	104662280	TMEM38B
9	105755649	105904405	ZNF462
9	106175074	106218357	RAD23B
9	106378064	106382686	KLF4
9	107773966	107775213	ACTL7B
9	107781557	107783045	ACTL7A
9	107787923	107827385	IKBKAP
9	107853071	107859815	FAM206A
9	107861425	107933454	CTNNAL1
9	107935071	108041944	TMEM245
9	108061819	108091798	FRRS1L
9	108099692	108207002	EPB41L4B
9	108305967	108391811	PTPN3
9	108711386	108876707	PALM2
9	108984124	109108769	AKAP2
9	109136945	109143946	C9orf152
9	109179773	109192270	TXN
9	109239665	109274778	TXNDC8
9	109302697	109511800	SVEP1
9	109602206	109731342	MUSK
9	109803925	109968623	LPAR1
9	110264594	110265631	OR2K2
9	110301329	110425359	KIAA0368
9	110467452	110485079	ZNF483
9	110569894	110590644	DNAJC25
9	110598222	110606733	GNG10
9	110623006	110731872	C9orf84
9	110833864	110870114	UGCG
9	111036637	111116983	SUSD1
9	111159829	111277243	PTBP3
9	111325355	111423198	HSDL2
9	111435340	111609052	KIAA1958
9	111635419	111668423	INIP
9	111701860	111819353	SNX30
9	111829350	111841233	SLC46A2
9	111996960	112005687	ZFP37
9	112083690	112096843	SLC31A2
9	112098774	112152356	FKBP15
9	112152566	112197438	SLC31A1
9	112198062	112206649	CDC26
9	112206746	112223570	PRPF4
9	112230031	112231957	RNF183
9	112249401	112275920	WDR31
9	112286223	112307887	BSPRY
9	112310113	112313629	HDHD3
9	112324684	112337848	ALAD
9	112343816	112346952	POLE3
9	112347318	112366480	C9orf43
9	112394439	112532268	RGS3
9	112905881	112988886	ZNF618
9	112998807	113018026	AMBP
9	113031647	113039622	KIF12
9	113111233	113233699	COL27A1
9	113272032	113318712	AKNA
9	113340804	113444316	WHRN
9	113525526	113537877	ATP6V1G1
9	113556245	113585014	TMEM268
9	113730008	113746801	TNFSF15
9	113852649	113880654	TNFSF8
9	113971447	114069234	TNC
9	114329582	114355266	DEC1
9	115119289	115369484	PAPPA
9	115396281	116386969	ASTN2
9	115670107	115673192	TRIM32
9	116679131	116689761	TLR4
9	117646003	117649650	VPS26B
9	118164260	118373600	BRINP1
9	119415173	119557277	CDK5RAP2
9	119625403	119742677	MEGF9
9	119792955	119822241	FBXW2
9	119844606	119871366	PSMD5
9	119933718	119956484	TRAF1
9	119983212	120084437	C5
9	120122638	120212926	CNTRL
9	120214626	120237194	RAB14
9	120335534	120369240	GSN
9	120377148	120407016	STOM
9	120607818	120827444	DAB2IP
9	120860943	121138402	TTLL11
9	121188932	121204690	NDUFA8
9	121204782	121245640	MORN5
9	121248143	121274797	LHX6
9	121285584	121310950	RBM18
9	121310689	121370013	MRRF
9	121423860	121438439	PTGS1
9	121559491	121560432	OR1J2
9	121567520	121568461	OR1J4
9	121574753	121575688	OR1N1
9	121599404	121600506	OR1N2
9	121613805	121614734	OR1L8
9	121660928	121662006	OR1Q1
9	121707524	121708606	OR1L1
9	121772166	121773101	OR1L4
9	121797141	121798184	OR1L6
9	121834810	121835897	OR5C1
9	121866585	121875302	PDCL
9	121893182	121947053	RC3H2
9	121949830	121955121	ZBTB6
9	121959876	121973519	ZBTB26
9	121999158	122151040	RABGAP1
9	122169280	122314714	STRBP
9	122408723	122431966	CRB2
9	122436329	122982896	DENND1A
9	123068841	123087596	LHX2
9	123319335	123415792	NEK6
9	123416826	123480635	PSMB7
9	123518320	123545899	ADGRD2
9	123550030	123839332	NR6A1
9	123845397	123879629	OLFML2A
9	123929027	123933237	WDR38
9	123933486	123937567	RPL35
9	123937736	123953797	ARPC5L
9	123954365	124021853	GOLGA1
9	124033539	124232651	SCAI
9	124235983	124281199	PPP6C
9	124290147	124325260	RABEPK
9	124327302	124332402	HSPA5
9	124544885	124818136	MAPKAP1
9	124858055	125081188	PBX3
9	125446014	125623815	MVB12B
9	125735524	125820193	LMX1B
9	125927843	125961237	ZBTB43
9	126003187	126009672	ZBTB34
9	126086716	126350327	RALGPS1
9	126215533	126251776	ANGPTL2
9	126399296	126531950	GARNL3
9	126535587	126546321	SLC2A8
9	126566538	126583910	ZNF79
9	126590087	126642311	LRSAM1
9	126644140	126709303	FAM129B
9	126792018	126827168	STXBP1
9	126849917	126857977	CFAP157
9	126857507	126859592	PTRH1
9	126860510	126877306	TTC16
9	126877308	126881102	TOR2A
9	126884071	126925967	SH2D3C
9	126933240	126937986	CDK9
9	126954661	126960771	FPGS
9	126962400	126990907	ENG
9	127010024	127021798	AK1
9	127030201	127041617	ST6GALNAC6
9	127052310	127061746	ST6GALNAC4
9	127066988	127076279	PIP5KL1
9	127082047	127084181	DPM2
9	127089494	127128514	FAM102A
9	127218296	127224392	NAIF1
9	127225404	127269381	SLC25A25
9	127280888	127288667	PTGES2
9	127311003	127314984	LCN2
9	127322315	127325940	C9orf16
9	127366917	127418699	DNM1
9	127439635	127452461	SWI5
9	127471767	127485350	TRUB2
9	127485115	127496704	COQ4
9	127502568	127523151	SLC27A4
9	127532938	127551139	URM1
9	127583796	127600863	CERCAM
9	127619978	127666041	ODF2
9	127669481	127708537	GLE1
9	127719290	127802129	SPTAN1
9	127802125	127823407	WDR34
9	127851168	127864173	SET
9	127871286	127890960	PKN3
9	127890921	127894170	ZDHHC12
9	127900261	127943914	ZER1
9	127960087	127983233	TBC1D13
9	127990595	127994464	ENDOG
9	127993540	128001663	SPOUT1
9	128004810	128019809	KYAT1
9	128058580	128090317	LRRC8A
9	128094201	128115227	PHYHD1
9	128118876	128120492	DOLK
9	128120909	128178073	NUP188
9	128179012	128199446	SH3GLB2
9	128208117	128244685	MIGA2
9	128253802	128263140	DOLPP1
9	128267483	128283506	CRAT
9	128284064	128321734	PTPA
9	128823040	128829729	C9orf50
9	128835408	128844824	NTMT1
9	128846097	128851369	ASB6
9	128876342	128933121	PRRX2
9	128948615	128963360	PTGES
9	129015497	129021699	TOR1B
9	129025078	129036336	TOR1A
9	129039471	129047497	C9orf78
9	129048316	129095101	USP20
9	129104307	129145075	FNBP1
9	129273530	129362732	GPR107
9	129422677	129446257	NCS1
9	129768497	129824968	ASS1
9	129903827	129962881	FUBP3
9	129989183	130007984	PRDM12
9	130018811	130030074	EXOSC2
9	130038252	130211227	ABL1
9	130216980	130217390	QRFP
9	130228112	130263013	FIBCD1
9	130333824	130507887	LAMC3
9	130448933	130650211	NUP214
9	130512366	130539527	AIF1L
9	130675233	130687615	FAM78A
9	130706608	130725798	PLPP7
9	130853434	130923785	PRRC2B
9	130927294	130950778	POMT1
9	130952025	130956554	UCK1
9	131008894	131143679	RAPGEF1
9	131298824	131519225	MED27
9	131601450	131684714	NTNG2
9	131707475	131794695	SETX
9	131824200	131849631	TTF1
9	131857381	132021749	CFAP77
9	132030709	132037750	BARHL1
9	132041826	132117587	DDX31
9	132117785	132136438	GTF3C4
9	132173031	132328960	AK8
9	132329052	132338756	SPACA9
9	132346185	132379259	TSC1
9	132432729	132446529	GFI1B
9	132516901	132526684	CEL
9	132553477	132579771	RALGDS
9	132612093	132624607	GBGT1
9	132665988	132670210	OBP2A
9	132719920	132739695	ABO
9	132803217	132808722	SURF6
9	132815954	132822213	MED22
9	132826441	132831130	SURF1
9	132831238	132836454	SURF2
9	132836780	132851365	SURF4
9	132851680	132879329	STKLD1
9	132879297	132968649	REXO4
9	132894594	132934995	ADAMTS13
9	132935780	132946493	CACFD1
9	132946800	132956208	SLC2A6
